x_e	y_e	yaw_e	vx_e	vy_e	Bx	By	x_N	y_E	yaw	y_ICR_r	y_ICR_l	x_ICR_v	vr	vl	x	y	yaw_imu	wr	wl	wr_f	wl_f	old_x	old_y	ref_r	ref_l
-1.546034941644142	-3.3936954815354476	0.33187723732999286	-0.05318237348952319	-0.04052371655356811	-0.24677104791758378	-0.207508969617689	-1.546067540669108	-3.3936766607915256	0.5536585040400724	24.096335430035744	-27.75211653076366	5.91451255434695	0.25244707658562754	0.18147946968845327	-2.238489842507988	-4.255085915850941	-0.38658910588578554	3.8691163063049316	2.794917345046997	3.734858124203683	2.998851174816238	45.512185537674235	1.9666682359919263	47.55693817138672	5.932381629943848
-1.5526806029006384	-3.3975991150641662	0.3332120298502328	-0.0752710320940607	-0.04176836767407172	-0.24734986477464396	-0.20793525427798534	-1.552121487357007	-3.397449359243641	0.5554622238875919	24.063758381880607	-27.797571629814374	5.913196439389587	0.2382062279380207	0.18031425206534485	-2.238489842507988	-4.255085915850941	-0.38710744182538614	3.5844147205352783	2.8061835765838623	3.874861111129872	2.9604991964894056	45.56610838737807	1.9880551346770368	47.55693817138672	5.932381629943848
-1.5589305284170842	-3.401328511780353	0.33280567620774015	-0.07105289621049435	-0.03605194947604084	-0.24791075005695978	-0.20774175800110428	-1.5583879536665552	-3.401396592825403	0.5572445901646841	24.030789276410154	-27.84333351136193	5.911810655920436	0.22798565016481848	0.1705851766736741	-2.238489842507988	-4.255085915850941	-0.39451056441958054	3.463541269302368	2.571467399597168	3.857260374693566	2.8933955039143346	45.64351525590095	2.019752532415719	47.55693817138672	5.932381629943848
-1.5642605558546037	-3.4052950366697967	0.333528662168109	-0.04863117699298486	-0.038816582928695526	-0.2476050237170233	-0.207609745937699	-1.5645567266265468	-3.4053415562496383	0.5589893775451608	23.997431654111136	-27.889397322081013	5.910359098797449	0.2197353288319034	0.16352675755655297	-2.238489842507988	-4.255085915850941	-0.39688464107585886	3.353656530380249	2.486969470977783	3.7525715572413256	2.7995830515935207	45.72602501397132	2.0551232882283736	47.55693817138672	5.932381629943848
-1.5714503752170845	-3.4098362160750875	0.3351619250655334	-0.06831951608896228	-0.045587971909899924	-0.2473710318716698	-0.2076371087784375	-1.5716773787085299	-3.409826558882706	0.561062009430687	23.95768159477407	-27.943983677471376	5.909014824349667	0.21006462946476268	0.1629101198867134	-2.367962601885665	-4.40243418229511	-0.39679886160195266	3.188829183578491	2.539546012878418	3.614061451471163	2.6986068904987057	45.787629529330495	2.082596530507798	47.55693817138672	5.932381629943848
-1.578888596172497	-3.414531479702159	0.33512925103839475	-0.07388065285838617	-0.04699147455797157	-0.24733828440247985	-0.20764313165522003	-1.5789204110828894	-3.414529350778	0.5631014815918424	23.91769006507258	-27.998706734407655	5.907543325715618	0.21079616934418802	0.1632316261179189	-2.367962601885665	-4.40243418229511	-0.403652139653232	3.3007118701934814	2.553628921508789	3.4788731420690557	2.6230572337623723	45.85621735160222	2.1137610178674855	47.55693817138672	5.932381629943848
-1.5866413195632587	-3.4193229076518676	0.33453495364901487	-0.08455636213387721	-0.04831778164583004	-0.24779657405308309	-0.20770560932584767	-1.5861954448560807	-3.4193007896173455	0.5651026780741537	23.87745787814561	-28.0535660076941	5.905942904420854	0.21368343322295474	0.16012359897376155	-2.367962601885665	-4.40243418229511	-0.4126404312771996	3.366642951965332	2.47194766998291	3.3868859991624536	2.574843698711699	45.89850406094308	2.1334309951473225	47.55693817138672	5.932381629943848
-1.5937703353433241	-3.423971842972761	0.33550099121567223	-0.07956672675675927	-0.04751411323763934	-0.2483354280543209	-0.2078640392593122	-1.5932453315926904	-3.4239156705165636	0.5670526798491542	23.83686519435057	-28.108683307698424	5.904242371865574	0.21091400522624826	0.15678255433752508	-2.367962601885665	-4.40243418229511	-0.4147296298078389	3.2687454223632812	2.4174935817718506	3.3414671767550184	2.5348354768656214	45.97327158058775	2.169103960733979	47.55693817138672	5.932381629943848
-1.600067071554863	-3.4284939927859854	0.33506261226468936	-0.06270854210165477	-0.04603726694617018	-0.24831860123108657	-0.2079899663760713	-1.6000834891907192	-3.428449276173994	0.5689523892238846	23.795904827816543	-28.1640652715264	5.90244720442873	0.207959555055805	0.15814305096222792	-2.367962601885665	-4.40243418229511	-0.4228216241296694	3.2207956314086914	2.4841530323028564	3.311443646907671	2.4997814253526887	46.050279587397085	2.206827952319741	47.55693817138672	5.932381629943848
-1.606846892825039	-3.4330059158584243	0.3357516570222434	-0.06717226121994009	-0.04542694819467156	-0.24827796347132178	-0.2080373952073995	-1.6068865986411411	-3.432989048211567	0.5708104459634	23.75467120710717	-28.219618112381458	5.900533875261597	0.20469736058435883	0.15662023245607676	-2.367962601885665	-4.40243418229511	-0.425953365576625	3.1668522357940674	2.4325153827667236	3.2783515206733402	2.4769349833669647	46.108376433063626	2.2358094013540546	47.55693817138672	5.932381629943848
